dataset_version,image_id,image_path,image_filename,archive_member_name,sequence,candidate_metadata_id,role,opera,raw_face_type,mapping_status,mapping_evidence,label_status,image_read_status,image_file_format,image_width,image_height,image_file_size_bytes,image_sha256,sha256_group_size,duplicate_sha256_within_272,metadata_image_format,metadata_image_width,metadata_image_height,paper_mentioned_model_category,modern_v1_included,modern_v1_exclusion_reason,split,split_seed,notes,metadata_raw__metadata_id,metadata_raw__source_row_number,metadata_raw__序号,metadata_raw__标识号,metadata_raw__角色,metadata_raw__角色别名,metadata_raw__角色类型,metadata_raw__一级行当,metadata_raw__二级行当,metadata_raw__来源剧目,metadata_raw__来源剧目别名,metadata_raw__来源剧目出处,metadata_raw__表演者,metadata_raw__语种,metadata_raw__关联角色,metadata_raw__谱式,metadata_raw__绘法,metadata_raw__图案,metadata_raw__主色,metadata_raw__主色寓意,metadata_raw__眉形,metadata_raw__眼型,metadata_raw__额头型,metadata_raw__鼻型,metadata_raw__嘴型,metadata_raw__绘法说明,metadata_raw__性格特征,metadata_raw__历史演变,metadata_raw__图像格式,metadata_raw__图像宽度,metadata_raw__图像高度,metadata_raw__图像大小,metadata_raw__图像水平分辨率,metadata_raw__图像垂直分辨率,metadata_raw__图像位深度,metadata_raw__图像创建日期,metadata_raw__角色简介,metadata_raw__来源剧目简介,metadata_raw__表演者简介,metadata_raw__流派,metadata_raw__参考资料
modern_v1,123,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-123-s.jpg,opera-11-123-s.jpg,爬虫脸谱图集/opera-11-123-s.jpg,123,123,李克用,珠帘寨,六分脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,4112,c7630fd29a15e134eec5c7d0cf1bfa8f4be42f6f361312ba553e5b4b915696f4,1,no,jpg,419,512,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,123,124,123,,李克用,李存孝,将官类,净,副净,珠帘寨,竹帘寨、沙陀国、解宝收威,残唐五代史演义,穆凤山,中文,周德威,六分脸,勾脸,,红色,,点眉,,立柱纹,,,,,,jpg,419,512,21.3,96,96,24,2020.1.5,,,,,
modern_v1,124,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-124-s.jpg,opera-11-124-s.jpg,爬虫脸谱图集/opera-11-124-s.jpg,124,124,胡里,巴骆和,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,90,110,4771,fc7eccd1468168f698ee35039e9a583b2c67961d3bb493c1f520c551a8e083c4,1,no,jpg,419,512,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,124,125,124,,胡里,,英雄类,丑,武丑,巴骆和,,绿牡丹全传,钱金福,中文,巴杰,,揉脸,,黑色,,红色眉,,锥形,蒜头鼻窝,元宝嘴,,,,jpg,419,512,29.3,96,96,24,2020.1.5,,,,,
modern_v1,125,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-125-s.jpg,opera-11-125-s.jpg,爬虫脸谱图集/opera-11-125-s.jpg,125,125,巴若里,状元媒,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,90,110,5389,0d385c9ffc5a1a42e7007ff9739fdce87916f5a5811c92e828eb76cac6d44ba6,1,no,jpg,420,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,125,126,125,,巴若里,,将官类,净,武净,状元媒,铜台阵、杨六郎招亲,杨家将演义,通用,中文,傅龙,碎脸,揉脸,,黑色,,,,胆形,碎鼻窝,,,,,jpg,420,512,35,96,96,24,2020.1.5,,,,,
modern_v1,126,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-126-s.jpg,opera-11-126-s.jpg,爬虫脸谱图集/opera-11-126-s.jpg,126,126,傅龙,状元媒,六分脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,87,110,3789,dee77b7405f8fcaadce36ce107b0c2fbdee698dd805b15c6fdd0ce6e79775e79,1,no,jpg,406,512,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,126,127,126,,傅龙,,将官类,净,副净,状元媒,铜台阵、杨六郎招亲,杨家将演义,通用,中文,巴若里,六分脸,勾脸,,粉色,,钩眉,老眼窝,,满鼻窝,,,,,jpg,406,512,23.9,96,96,24,2020.1.5,,,,,
modern_v1,127,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-127-s.jpg,opera-11-127-s.jpg,爬虫脸谱图集/opera-11-127-s.jpg,127,127,潘洪,清官册,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12480,9cf4d95bcab59a7a637ce66a4c2124062f6c9df13aef6e03c27d1a0ab7e0393c,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,127,128,127,,潘洪,,将官类,净,副净,清官册,审潘洪、升官图、提寇阴审、霞谷县,杨家将演义,郝寿臣,中文,寇准,整脸,抹脸,,白色,,本眉,奸眼窝,,,,,,,jpg,412,502,33.6,150,150,24,2020.1.5,,,郝寿臣（1886年-1961年），著名京剧表演艺术家、教育家，工架子花脸。原籍河北香河，幼年随父迁京，从师吕福善、唐永常、朱子久、阎宝恒等学艺。郝寿臣融金秀山铜锤与黄润甫架子两家艺术于一炉，唱念上自成一格，创成被誉为“架子花脸铜锤唱”的郝派艺术。他以气魄取胜，唱念韵味浑厚，工架凝练，表演浑然一体。他艺术态度严谨，善于刻画人物，数十年艺术生涯中，在220余个剧目中扮演过160多个主要和次要角色。与侯喜瑞、金少山并称“净行三杰”。,,
modern_v1,128,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-128-s.jpg,opera-11-128-s.jpg,爬虫脸谱图集/opera-11-128-s.jpg,128,128,陶洪,打瓜园,角筝形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13110,0247ea7b198d3c455f247b741a46954b4e36a90997db3e0b78e2c853af3060fb,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,128,129,128,,陶洪,,将官类,丑,武丑,打瓜园,,飞龙传,王长林,中文,郑恩,角筝形脸,勾脸,,,,随意眉,,,,,,,,jpg,412,502,37.9,150,150,24,2020.1.5,,,,,
modern_v1,129,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-129-s.jpg,opera-11-129-s.jpg,爬虫脸谱图集/opera-11-129-s.jpg,129,129,包拯,铡美案,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12752,f7971d5583ab9fdb8d86daca2e4cd5933b4e7d30c0f6abb5e1d01fa29dfb63f7,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,129,130,129,,包拯,包青天,将官类,净,正净,铡美案,秦香莲,包公案,侯喜瑞,中文,陈世美,整脸,勾脸,,黑色,,勺眉,,月牙形,,,,,,jpg,412,502,38,150,150,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,130,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-130-s.jpg,opera-11-130-s.jpg,爬虫脸谱图集/opera-11-130-s.jpg,130,130,赵虎,铡美案,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13840,641c9a427154e1b3631b8c4bebf0f0968a1aa9fc57c0b23c9bdae4a362dbed0b,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,130,131,130,,赵虎,,将官类,净,副净,铡美案,秦香莲,包公案,钱金福,中文,包拯,碎脸,勾脸,,黑色,,,,如意钩形,碎鼻窝,,,,,jpg,412,502,40.1,150,150,24,2020.1.5,,,,,
modern_v1,131,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-131-s.jpg,opera-11-131-s.jpg,爬虫脸谱图集/opera-11-131-s.jpg,131,131,王朝,铡美案,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15199,d0b4a2b895b9803b06d8c8672b693c98f2d93856b1d3ab13e92f8e92f224a2cc,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,131,132,131,,王朝,,将官类,净,副净,铡美案,秦香莲,包公案,钱金福,中文,包拯,三块瓦脸,勾脸,,红色,,直眉,尖眼窝,如意钩形,尖鼻窝,,,,,jpg,412,502,63.6,150,150,24,2020.1.5,,,,,
modern_v1,132,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-11-132-s.jpg,opera-11-132-s.jpg,爬虫脸谱图集/opera-11-132-s.jpg,132,132,马汉,铡美案,元宝脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13112,c4f39ff56dcdbd3aebbd78109b1fee28f2bf35e383ddcfd83cda78ac543e961e,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,132,133,132,,马汉,,将官类,净,副净,铡美案,秦香莲,包公案,钱金福,中文,包拯,元宝脸,勾脸,,,,刀眉,直眼窝,,尖鼻窝,,,,,jpg,412,502,40.7,150,150,24,2020.1.5,,,,,
modern_v1,133,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-133-s.jpg,opera-12-133-s.jpg,爬虫脸谱图集/opera-12-133-s.jpg,133,133,张天龙,双沙河,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13849,7a708dafd4e893e93736c781d8835a0716e459d1051295c3f73da76aee6592e8,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,133,134,133,,张天龙,,将官类,净,副净,双沙河,吐蕃国、人才驸马,杨家将演义,通用,中文,杨仙童,象形脸,揉脸,,蓝色,,,,手形,满鼻窝,,,,,jpg,412,502,38.9,150,150,24,2020.1.5,,,,,
modern_v1,134,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-134-s.jpg,opera-12-134-s.jpg,爬虫脸谱图集/opera-12-134-s.jpg,134,134,书童,盗银瓶,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12464,7fbe6910cca88505b8de05cdff5c1040db24d745ebba1fab7ead1f71d6ab3484,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,134,135,134,,书童,,,,,盗银瓶,,,,中文,,,,,,,,,,,,,,,jpg,412,502,31,150,150,24,2020.1.5,,,,,
modern_v1,135,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-135-s.jpg,opera-12-135-s.jpg,爬虫脸谱图集/opera-12-135-s.jpg,135,135,呼延庆,呼延庆打擂,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14105,f340946b8663ec2d49fa95c85fbb49a468c286a72ae4acf5d113cc1008d69269,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,135,136,135,,呼延庆,,将官类,净,武净,呼延庆打擂,,呼家将,范宝亭,中文,包拯,碎脸,揉脸,,黑色,,凝眉,鸟眼窝,虎字形,哭鼻窝,虎嘴,,,,jpg,412,502,43.7,150,150,24,2020.1.5,,,范宝亭（1887年-1944年2月7日），北京人，著名京剧武净。科班出身，自幼坐科福寿班，和许德义同门。任荣春社教师、中华戏曲专科学校净行教师。范宝亭戏路极广，能演长靠戏、短打戏，经常参加名演员创演的新戏。范宝亭的跌打翻扑的特技功夫是无人与之匹敌的。他演戏不但应付自如，还发扬了他的革新精神。范宝亭有很多弟子，最知名的是刘奎官，厉慧良、景荣庆等也曾受教于他。,,
modern_v1,136,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-136-s.jpg,opera-12-136-s.jpg,爬虫脸谱图集/opera-12-136-s.jpg,136,136,王文,杨家女将,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13196,b08c8a586fa0a70fe73c88fdd1c2d2cf5dbf9dfa9a7ff089382989c0238836ab,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,136,137,136,,王文,,将官类,净,武净,杨家女将,,杨家将演义,通用,中文,杨文广,三块瓦脸,勾脸,,白色,,奸眉,尖眼窝,线形,尖鼻窝,,,,,jpg,412,502,38.8,150,150,24,2020.1.5,,,,,
modern_v1,137,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-137-s.jpg,opera-12-137-s.jpg,爬虫脸谱图集/opera-12-137-s.jpg,137,137,韩彰,花蝴蝶,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,151,14851,7e152a93c32626992e453b525b89fe021c3086b66217d5bab0990a170ff1f3ab,1,no,jpg,412,503,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,137,138,137,,韩彰,,英雄类,净,武净,花蝴蝶,邓家堡、鸳鸯桥,三侠五义,李春来,中文,徐庆、卢方,三块瓦脸,勾脸,,蓝色,,螳螂眉,尖眼窝,随意形,卷鼻窝,,,,,jpg,412,503,45.3,150,150,24,2020.1.5,,,李春来（1855-1925），京剧武生演员，字起山，河北高碑店人。早年在北京丰台喜春台梆子科班坐科。出科后在京津一带演出，后漂泊至上海，虽一度返京，但最后久居上海。其身材魁梧，武技精湛，动作迅捷、边式，开打干净、利索，以短打戏见长，且多独到之处。李春来被尊为南派武生宗师。与俞菊笙、黄月山并称为京剧武生三大流派。,,
modern_v1,138,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-138-s.jpg,opera-12-138-s.jpg,爬虫脸谱图集/opera-12-138-s.jpg,138,138,徐庆,花蝴蝶,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14361,c219e0540b74638446ad4cd66e5c512d088b9892a537b6243d88b7e432ea6a7e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,138,139,138,,徐庆,,英雄类,净,武净,花蝴蝶,邓家堡、鸳鸯桥,三侠五义,李春来,中文,韩彰、卢方,碎脸,勾脸,,绿色,,螳螂眉,环眼窝,锥形,碎鼻窝,,,,,jpg,412,502,49.2,150,150,24,2020.1.5,,,李春来（1855-1925），京剧武生演员，字起山，河北高碑店人。早年在北京丰台喜春台梆子科班坐科。出科后在京津一带演出，后漂泊至上海，虽一度返京，但最后久居上海。其身材魁梧，武技精湛，动作迅捷、边式，开打干净、利索，以短打戏见长，且多独到之处。李春来被尊为南派武生宗师。与俞菊笙、黄月山并称为京剧武生三大流派。,,
modern_v1,139,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-139-s.jpg,opera-12-139-s.jpg,爬虫脸谱图集/opera-12-139-s.jpg,139,139,卢方,花蝴蝶,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13349,8e9170db33a4a54ccda00eff9eef59f0f1b15f8d993ed37dcad88bf9dc2c8774,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,139,140,139,,卢方,,英雄类,净,武净,花蝴蝶,邓家堡、鸳鸯桥,三侠五义,李春来,中文,韩彰、徐庆,三块瓦脸,勾脸,,粉色,,,老眼窝,扇形,灰鼻窝,,,,,jpg,412,502,39.7,150,150,24,2020.1.5,,,李春来（1855-1925），京剧武生演员，字起山，河北高碑店人。早年在北京丰台喜春台梆子科班坐科。出科后在京津一带演出，后漂泊至上海，虽一度返京，但最后久居上海。其身材魁梧，武技精湛，动作迅捷、边式，开打干净、利索，以短打戏见长，且多独到之处。李春来被尊为南派武生宗师。与俞菊笙、黄月山并称为京剧武生三大流派。,,
modern_v1,140,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-140-s.jpg,opera-12-140-s.jpg,爬虫脸谱图集/opera-12-140-s.jpg,140,140,蒋平,蒋平捞印,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12688,8cee4d7a3f48e771d6d5b800bd667036f1fd9e073ec43b3ffdb0a471bbcf32a3,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,140,141,140,,蒋平,,,丑,,蒋平捞印,,,,中文,,,,,,,随意眉,,,,,,,,jpg,412,502,38.5,150,150,24,2020.1.5,,,,,
modern_v1,141,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-141-s.jpg,opera-12-141-s.jpg,爬虫脸谱图集/opera-12-141-s.jpg,141,141,公孙胜,黄泥岗,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14583,d8ca3f88cbb747f23da96bcc19152ae26acebf743f26a1ee39d32e1fdd7614ff,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,141,142,141,,公孙胜,入云龙,英雄类,净,副净,黄泥岗,生辰纲、七星聚义,水浒传,盖叫天,中文,晁盖,三块瓦脸,勾脸,,红色,,刀眉,尖眼窝,太极形,卷鼻窝,,,,,jpg,412,502,45.9,150,150,24,2020.1.5,,,盖叫天（1888年-1971年1月15日），原名张英杰，号燕南，河北高阳县人，著名京剧表演艺术家。自幼入天津隆庆利科班，习武生。他继承南派武生创始人李春来的艺术风格，兼收京剧和昆曲各派武生表演艺术的长处，并借鉴武术，仔细观察自然界的各种现象，充实自身塑造人物形象的表现力。他以丰富的武打技术和人物形体美的造型，逐渐形成了独具特色的“盖派”表演艺术。因擅演《武松》，有“江南活武松”之誉。,,
modern_v1,142,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-142-s.jpg,opera-12-142-s.jpg,爬虫脸谱图集/opera-12-142-s.jpg,142,142,刘唐,浔阳楼,十字门脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14384,39f9aa4b459699b3de4cbf7e68cbf847e0e770164dc9ad58bdd81aafd28f142c,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,142,143,142,,刘唐,赤发鬼,英雄类,净,武净,浔阳楼,闹江州,水浒传,盖叫天,中文,晁盖,十字门脸,勾脸,,蓝色,,,垂眼窝,葫芦形,笑鼻窝,,,,,jpg,412,502,42.3,150,150,24,2020.1.5,,,盖叫天（1888年-1971年1月15日），原名张英杰，号燕南，河北高阳县人，著名京剧表演艺术家。自幼入天津隆庆利科班，习武生。他继承南派武生创始人李春来的艺术风格，兼收京剧和昆曲各派武生表演艺术的长处，并借鉴武术，仔细观察自然界的各种现象，充实自身塑造人物形象的表现力。他以丰富的武打技术和人物形体美的造型，逐渐形成了独具特色的“盖派”表演艺术。因擅演《武松》，有“江南活武松”之誉。,,
modern_v1,143,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-143-s.jpg,opera-12-143-s.jpg,爬虫脸谱图集/opera-12-143-s.jpg,143,143,晁盖,浔阳楼,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13398,2786191a41db6c4682ab11850d419ec54d8dfcbf5679506e4d1fbf3378a2ffac,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,143,144,143,,晁盖,晁天王,英雄类,净,副净,浔阳楼,闹江州,水浒传,盖叫天,中文,杨志,三块瓦脸,勾脸,,黄色,,刀眉,老眼窝,随意形,灰鼻窝,,,,,jpg,412,502,36.9,150,150,24,2020.1.5,,,盖叫天（1888年-1971年1月15日），原名张英杰，号燕南，河北高阳县人，著名京剧表演艺术家。自幼入天津隆庆利科班，习武生。他继承南派武生创始人李春来的艺术风格，兼收京剧和昆曲各派武生表演艺术的长处，并借鉴武术，仔细观察自然界的各种现象，充实自身塑造人物形象的表现力。他以丰富的武打技术和人物形体美的造型，逐渐形成了独具特色的“盖派”表演艺术。因擅演《武松》，有“江南活武松”之誉。,,
modern_v1,144,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-144-s.jpg,opera-12-144-s.jpg,爬虫脸谱图集/opera-12-144-s.jpg,144,144,鲁智深,野猪林,僧道脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13571,bc8ff070ab312c74a9b6548a8e19d0c6594423e4997a252824d5f84c14160b30,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,144,145,144,,鲁智深,花和尚,英雄类,净,副净,野猪林,英雄血泪图、山神庙,水浒传,袁世海,中文,高俅,僧道脸,勾脸,,白色,,棒槌眉,腰子眼窝,舍利子形,笑鼻窝,,,,,jpg,412,502,42.9,150,150,24,2020.1.5,,,,,
modern_v1,145,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-145-s.jpg,opera-13-145-s.jpg,爬虫脸谱图集/opera-13-145-s.jpg,145,145,李逵,清风寨,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13818,3941e6921eaf51c34efeb21d9b9aad717064413a0374e413f0f44f349799be6d,1,no,jpg,412,503,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,145,146,145,,李逵,黑旋风,英雄类,净,副净,清风寨,娶李逵、青风寨、小鳌山,水浒传,袁世海,中文,刘通,花三块瓦脸,勾脸,,黑色,,刀眉,垂眼窝,圆形,笑鼻窝,,,,,jpg,412,503,44.8,150,150,24,2020.1.5,,,,,
modern_v1,146,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-146-s.jpg,opera-13-146-s.jpg,爬虫脸谱图集/opera-13-146-s.jpg,146,146,杨志,黄泥岗,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15430,0cbf11e065ec9e384ab14ebd25ef46dc791386aba72bbb5eab8dda8a7dbced1e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,146,147,146,,杨志,青面兽,英雄类,净,武净,黄泥岗,生辰纲、七星聚义,水浒传,盖叫天,中文,晁盖,碎脸,勾脸,,蓝色,,狼牙眉,,随意形,碎鼻窝,,,,,jpg,412,502,55.1,150,150,24,2020.1.5,,,盖叫天（1888年-1971年1月15日），原名张英杰，号燕南，河北高阳县人，著名京剧表演艺术家。自幼入天津隆庆利科班，习武生。他继承南派武生创始人李春来的艺术风格，兼收京剧和昆曲各派武生表演艺术的长处，并借鉴武术，仔细观察自然界的各种现象，充实自身塑造人物形象的表现力。他以丰富的武打技术和人物形体美的造型，逐渐形成了独具特色的“盖派”表演艺术。因擅演《武松》，有“江南活武松”之誉。,,
modern_v1,147,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-147-s.jpg,opera-13-147-s.jpg,爬虫脸谱图集/opera-13-147-s.jpg,147,147,白胜,黄泥岗,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12546,363fbda12852d71b2a201a409272bc0ecc9544865bb42754d11dc4a590fd0293,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,147,148,147,,白胜,,英雄类,丑,,黄泥岗,生辰纲、七星聚义,水浒传,,中文,,,,,,,,,,,,,,,jpg,412,502,32.4,150,150,24,2020.1.5,,,,,
