dataset_version,image_id,image_path,image_filename,archive_member_name,sequence,candidate_metadata_id,role,opera,raw_face_type,mapping_status,mapping_evidence,label_status,image_read_status,image_file_format,image_width,image_height,image_file_size_bytes,image_sha256,sha256_group_size,duplicate_sha256_within_272,metadata_image_format,metadata_image_width,metadata_image_height,paper_mentioned_model_category,modern_v1_included,modern_v1_exclusion_reason,split,split_seed,notes
modern_v1,138,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-138-s.jpg,opera-12-138-s.jpg,爬虫脸谱图集/opera-12-138-s.jpg,138,138,徐庆,花蝴蝶,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14361,c219e0540b74638446ad4cd66e5c512d088b9892a537b6243d88b7e432ea6a7e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,139,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-139-s.jpg,opera-12-139-s.jpg,爬虫脸谱图集/opera-12-139-s.jpg,139,139,卢方,花蝴蝶,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13349,8e9170db33a4a54ccda00eff9eef59f0f1b15f8d993ed37dcad88bf9dc2c8774,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,140,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-140-s.jpg,opera-12-140-s.jpg,爬虫脸谱图集/opera-12-140-s.jpg,140,140,蒋平,蒋平捞印,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12688,8cee4d7a3f48e771d6d5b800bd667036f1fd9e073ec43b3ffdb0a471bbcf32a3,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,141,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-141-s.jpg,opera-12-141-s.jpg,爬虫脸谱图集/opera-12-141-s.jpg,141,141,公孙胜,黄泥岗,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14583,d8ca3f88cbb747f23da96bcc19152ae26acebf743f26a1ee39d32e1fdd7614ff,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,142,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-142-s.jpg,opera-12-142-s.jpg,爬虫脸谱图集/opera-12-142-s.jpg,142,142,刘唐,浔阳楼,十字门脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14384,39f9aa4b459699b3de4cbf7e68cbf847e0e770164dc9ad58bdd81aafd28f142c,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,143,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-143-s.jpg,opera-12-143-s.jpg,爬虫脸谱图集/opera-12-143-s.jpg,143,143,晁盖,浔阳楼,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13398,2786191a41db6c4682ab11850d419ec54d8dfcbf5679506e4d1fbf3378a2ffac,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,144,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-12-144-s.jpg,opera-12-144-s.jpg,爬虫脸谱图集/opera-12-144-s.jpg,144,144,鲁智深,野猪林,僧道脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13571,bc8ff070ab312c74a9b6548a8e19d0c6594423e4997a252824d5f84c14160b30,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,145,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-145-s.jpg,opera-13-145-s.jpg,爬虫脸谱图集/opera-13-145-s.jpg,145,145,李逵,清风寨,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13818,3941e6921eaf51c34efeb21d9b9aad717064413a0374e413f0f44f349799be6d,1,no,jpg,412,503,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,146,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-146-s.jpg,opera-13-146-s.jpg,爬虫脸谱图集/opera-13-146-s.jpg,146,146,杨志,黄泥岗,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15430,0cbf11e065ec9e384ab14ebd25ef46dc791386aba72bbb5eab8dda8a7dbced1e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,147,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-147-s.jpg,opera-13-147-s.jpg,爬虫脸谱图集/opera-13-147-s.jpg,147,147,白胜,黄泥岗,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12546,363fbda12852d71b2a201a409272bc0ecc9544865bb42754d11dc4a590fd0293,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,148,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-148-s.jpg,opera-13-148-s.jpg,爬虫脸谱图集/opera-13-148-s.jpg,148,148,王英,神州擂,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15164,7ceb12cce50ddc87d9deb9f173595a5af62d03643f72236988753c7e5f72e95d,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,149,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-149-s.jpg,opera-13-149-s.jpg,爬虫脸谱图集/opera-13-149-s.jpg,149,149,宣赞,收关胜,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14802,8e9429f841ac41f531169aefb77610c0e7e42e1d6916c58d7f94845843f2c040,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,150,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-150-s.jpg,opera-13-150-s.jpg,爬虫脸谱图集/opera-13-150-s.jpg,150,150,呼延灼,青州府,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15305,e630a231b11f32e569378e8ba0a7178e8b1a5cc36216c5b013bbad0e9e6e22ec,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,151,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-151-s.jpg,opera-13-151-s.jpg,爬虫脸谱图集/opera-13-151-s.jpg,151,151,秦明,青州府,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14979,52411277150b5451f608832552777af43237041e44b5b5ff94bcf010f5bad2b5,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,152,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-152-s.jpg,opera-13-152-s.jpg,爬虫脸谱图集/opera-13-152-s.jpg,152,152,索超,收关胜,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14940,399a108fa88cbd22119b6611df03f328ca001a7364af992f2698eaa122d6e0ea,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,153,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-153-s.jpg,opera-13-153-s.jpg,爬虫脸谱图集/opera-13-153-s.jpg,153,153,周通,花田错,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15307,c5ca48c31108e75d54c626fcda42ef2b67b517eaf2d037cd2aee2e32be05fedd,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,154,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-154-s.jpg,opera-13-154-s.jpg,爬虫脸谱图集/opera-13-154-s.jpg,154,154,关胜,收关胜,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13855,bb3b9c6413bb4d333f7c8d2f0a54ff29848ae651176a3ff1d44beab10c43d462,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,155,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-155-s.jpg,opera-13-155-s.jpg,爬虫脸谱图集/opera-13-155-s.jpg,155,155,汤隆,雁翎甲,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15356,83717b6c72caa94159cffb2f244ef0c62a0f3d88d15b646a553e1e105676a964,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,156,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-13-156-s.jpg,opera-13-156-s.jpg,爬虫脸谱图集/opera-13-156-s.jpg,156,156,杨林,石秀探庄,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14336,d6993c4e2229ec0656ebec1c59cb719874675b42429d2c25b7fa5a08a78118f1,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,157,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-157-s.jpg,opera-14-157-s.jpg,爬虫脸谱图集/opera-14-157-s.jpg,157,157,祝龙,三打祝家庄,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14732,0c561fc06a5989d54ed9f977b4820933b6602174283555293e14baf89a16a4ad,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,158,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-158-s.jpg,opera-14-158-s.jpg,爬虫脸谱图集/opera-14-158-s.jpg,158,158,祝虎,三打祝家庄,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15696,517fb2528b32719c5bc4dc3642d2eee4df18061f23dc346216859d7a69fa54a3,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,159,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-159-s.jpg,opera-14-159-s.jpg,爬虫脸谱图集/opera-14-159-s.jpg,159,159,栾廷玉,石秀探庄,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14491,7c21b232f02e3f0c96d4dd88037872c1a8e8dd70fe66f0ed6b07d435ca7fd8a8,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,160,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-160-s.jpg,opera-14-160-s.jpg,爬虫脸谱图集/opera-14-160-s.jpg,160,160,祝彪,三打祝家庄,歪脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13405,c89aa5518cf5cd67ddde304e9a0f877be12360b52e976fb86b1f0c1e164902b7,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,161,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-161-s.jpg,opera-14-161-s.jpg,爬虫脸谱图集/opera-14-161-s.jpg,161,161,张顺,秦淮河,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13809,01958eacac136db12cd118631573af032b07c4eaf7a393cacf3cc6ae4df4a3aa,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,162,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-162-s.jpg,opera-14-162-s.jpg,爬虫脸谱图集/opera-14-162-s.jpg,162,162,徐士英,艳阳楼,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14438,169c4562ea5986518f162edb7d854716d3fd70403a7699a68ecf65c852759474,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,163,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-163-s.jpg,opera-14-163-s.jpg,爬虫脸谱图集/opera-14-163-s.jpg,163,163,倪荣,打渔杀家,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14702,8a098085e2c59325bb1b0952e667a26830bfec74fa3e7d96a51b81c95f58ac96,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,164,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-164-s.jpg,opera-14-164-s.jpg,爬虫脸谱图集/opera-14-164-s.jpg,164,164,时迁,雁翎甲,筝形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13167,b24e8ff89e505da9a819c7a6c025d1f7dca4d44a4760ccb0b46d8fb3a419a68f,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,165,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-165-s.jpg,opera-14-165-s.jpg,爬虫脸谱图集/opera-14-165-s.jpg,165,165,高登,艳阳楼,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13598,dba0d735f8fb333bfdfbcac96ac981a5d344939810be6f8bc7101432a445775c,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,166,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-166-s.jpg,opera-14-166-s.jpg,爬虫脸谱图集/opera-14-166-s.jpg,166,166,董超,野猪林,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12565,30b406c68c931652eb1ee5c8a337b5e48ccbfe0094792cf20404be4b7a09efa9,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,167,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-167-s.jpg,opera-14-167-s.jpg,爬虫脸谱图集/opera-14-167-s.jpg,167,167,高俅,野猪林,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13100,97819c10e49b7445a733c7fcaed6de5020cb40e0b988e0d9e408c752d3ee76eb,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,168,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-14-168-s.jpg,opera-14-168-s.jpg,爬虫脸谱图集/opera-14-168-s.jpg,168,168,薛霸,野猪林,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12689,7a017356fc9fc4205bb534ec875c8d669faa54f36f5d71845815be96fb0f1fed,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,169,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-169-s.jpg,opera-15-169-s.jpg,爬虫脸谱图集/opera-15-169-s.jpg,169,169,哈迷蚩,潞安州,,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,missing,readable,JPEG,123,150,12929,3e0693f7365cf6d49c58c12e1a483568d6db5c310d7229c0475b9a8c5f35cb57,1,no,jpg,412,502,not_evaluated,no,missing_raw_face_type,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,170,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-170-s.jpg,opera-15-170-s.jpg,爬虫脸谱图集/opera-15-170-s.jpg,170,170,金蝉子,锤震金蝉子,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14927,39ec737d7a28dc7faf0bf4cfc3be203c77fef15cc9a7f3c043fad3a008bf90d0,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,171,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-171-s.jpg,opera-15-171-s.jpg,爬虫脸谱图集/opera-15-171-s.jpg,171,171,柴桂,求贤鉴,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13548,0ccfa4aaa1e8c937a9eb1a9e22cba529adcc0616721f32570bb95ab795f347b4,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,172,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-172-s.jpg,opera-15-172-s.jpg,爬虫脸谱图集/opera-15-172-s.jpg,172,172,黑风利,挑滑车,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12744,111f0206a7f8aa90121066290d024157cf7f64bdf0cdd42caf5f04efe2010e45,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,173,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-173-s.jpg,opera-15-173-s.jpg,爬虫脸谱图集/opera-15-173-s.jpg,173,173,牛皋,藕塘关,十字门脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13453,549b450aaf4de8d4885eba2de50dd329f934a550eb32134f6d33c0f46c53ae91,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,174,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-174-s.jpg,opera-15-174-s.jpg,爬虫脸谱图集/opera-15-174-s.jpg,174,174,何元庆,八大锤,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14960,1426fb4a323e3719b0a5433f2a83df3aa6577c5d63e9bcdf5d72fc743b7e2b85,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,175,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-175-s.jpg,opera-15-175-s.jpg,爬虫脸谱图集/opera-15-175-s.jpg,175,175,狄雷,八大锤,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14389,582366cdf23c20507df0de06f6d03a71c8311be1c87c3af9703c2fe33c45c2c1,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,176,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-176-s.jpg,opera-15-176-s.jpg,爬虫脸谱图集/opera-15-176-s.jpg,176,176,兀术,八大锤,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14429,0698a43b8c55606580ad5559f778a70e2343ff708d82f23b539121185536d5a0,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,177,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-177-s.jpg,opera-15-177-s.jpg,爬虫脸谱图集/opera-15-177-s.jpg,177,177,李庭芝,正气歌,元宝脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13795,b38916581e3cb6562fac63ce19aa590e0273a6f8e56648e0b4f27d0a2cfe7a35,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,178,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-178-s.jpg,opera-15-178-s.jpg,爬虫脸谱图集/opera-15-178-s.jpg,178,178,金眼僧,二龙山,僧道脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14273,e59b99ea26ca536776fec15a876bd775514a300e440614b35f1ef020e40e5a3c,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,179,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-15-179-s.jpg,opera-15-179-s.jpg,爬虫脸谱图集/opera-15-179-s.jpg,179,179,伯颜,正气歌,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13180,7c33002e249a403277051aa34b0fe0584fff1cb6486150818a2c358f52b8c340,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
